volume	publisher	title	first_author	BL_DLS_ID	pubplace	book_identifier	ARK_id_of_book	date	flickr_url	image_idx	page	flickr_id	flickr_small_source	flickr_small_height	flickr_small_width	flickr_medium_source	flickr_medium_height	flickr_medium_width	flickr_large_source	flickr_large_height	flickr_large_width	flickr_original_source	flickr_original_height	flickr_original_width
0	J. M. for Henry Herringman	[The Works of Mr Abraham Cowley. Consisting of those which were formerly printed: and those which he design'd for the press, now published out of the authors original copies. [Edited, with an account of the life and writings of Cowley, by Thomas Sprat, Bishop of Rochester. With a portrait by W. Faithorne.]]	COWLEY, Abraham.		London	000805381		1668	http://www.flickr.com/photos/britishlibrary/11219075073	1	000302	11219075073	http://farm3.staticflickr.com/2862/11219075073_dd3b5f359e_m.jpg	79	240	http://farm3.staticflickr.com/2862/11219075073_dd3b5f359e.jpg	164	500	http://farm3.staticflickr.com/2862/11219075073_dd3b5f359e_b.jpg	335	1024	http://farm3.staticflickr.com/2862/11219075073_f2da5fe89f_o.jpg	573	1753
0	J. M. for Henry Herringman	[The Works of Mr Abraham Cowley. Consisting of those which were formerly printed: and those which he design'd for the press, now published out of the authors original copies. [Edited, with an account of the life and writings of Cowley, by Thomas Sprat, Bishop of Rochester. With a portrait by W. Faithorne.]]	COWLEY, Abraham.		London	000805381		1668	http://www.flickr.com/photos/britishlibrary/11218958345	1	000284	11218958345	http://farm3.staticflickr.com/2883/11218958345_97434fbaba_m.jpg	72	240	http://farm3.staticflickr.com/2883/11218958345_97434fbaba.jpg	150	500	http://farm3.staticflickr.com/2883/11218958345_97434fbaba_b.jpg	307	1024	http://farm3.staticflickr.com/2883/11218958345_9266926e5d_o.jpg	525	1753
0	J. M. for Henry Herringman	[The Works of Mr Abraham Cowley. Consisting of those which were formerly printed: and those which he design'd for the press, now published out of the authors original copies. [Edited, with an account of the life and writings of Cowley, by Thomas Sprat, Bishop of Rochester. With a portrait by W. Faithorne.]]	COWLEY, Abraham.		London	000805381		1668	http://www.flickr.com/photos/britishlibrary/11219074433	1	000262	11219074433	http://farm8.staticflickr.com/7344/11219074433_24a190d435_m.jpg	73	240	http://farm8.staticflickr.com/7344/11219074433_24a190d435.jpg	152	500	http://farm8.staticflickr.com/7344/11219074433_24a190d435_b.jpg	311	1024	http://farm8.staticflickr.com/7344/11219074433_f5b3961fed_o.jpg	532	1753
0	J. M. for Henry Herringman	[The Works of Mr Abraham Cowley. Consisting of those which were formerly printed: and those which he design'd for the press, now published out of the authors original copies. [Edited, with an account of the life and writings of Cowley, by Thomas Sprat, Bishop of Rochester. With a portrait by W. Faithorne.]]	COWLEY, Abraham.		London	000805381		1668	http://www.flickr.com/photos/britishlibrary/11218957635	1	000242	11218957635	http://farm4.staticflickr.com/3784/11218957635_708264c6b3_m.jpg	74	240	http://farm4.staticflickr.com/3784/11218957635_708264c6b3.jpg	154	500	http://farm4.staticflickr.com/3784/11218957635_708264c6b3_b.jpg	316	1024	http://farm4.staticflickr.com/3784/11218957635_2faa7b651a_o.jpg	541	1753
0	J. M. for Henry Herringman	[The Works of Mr Abraham Cowley. Consisting of those which were formerly printed: and those which he design'd for the press, now published out of the authors original copies. [Edited, with an account of the life and writings of Cowley, by Thomas Sprat, Bishop of Rochester. With a portrait by W. Faithorne.]]	COWLEY, Abraham.		London	000805381		1668	http://www.flickr.com/photos/britishlibrary/11219072503	1	000384	11219072503	http://farm3.staticflickr.com/2838/11219072503_b3fc1e6411_m.jpg	76	240	http://farm3.staticflickr.com/2838/11219072503_b3fc1e6411.jpg	159	500	http://farm3.staticflickr.com/2838/11219072503_b3fc1e6411_b.jpg	325	1024	http://farm3.staticflickr.com/2838/11219072503_c309cd5107_o.jpg	556	1753
0	J. M. for Henry Herringman	[The Works of Mr Abraham Cowley. Consisting of those which were formerly printed: and those which he design'd for the press, now published out of the authors original copies. [Edited, with an account of the life and writings of Cowley, by Thomas Sprat, Bishop of Rochester. With a portrait by W. Faithorne.]]	COWLEY, Abraham.		London	000805381		1668	http://www.flickr.com/photos/britishlibrary/11219072963	1	000393	11219072963	http://farm3.staticflickr.com/2854/11219072963_55316c19b3_m.jpg	71	240	http://farm3.staticflickr.com/2854/11219072963_55316c19b3.jpg	148	500	http://farm3.staticflickr.com/2854/11219072963_55316c19b3_b.jpg	303	1024	http://farm3.staticflickr.com/2854/11219072963_8ff3e68ebd_o.jpg	518	1753
0	J. M. for Henry Herringman	[The Works of Mr Abraham Cowley. Consisting of those which were formerly printed: and those which he design'd for the press, now published out of the authors original copies. [Edited, with an account of the life and writings of Cowley, by Thomas Sprat, Bishop of Rochester. With a portrait by W. Faithorne.]]	COWLEY, Abraham.		London	000805381		1668	http://www.flickr.com/photos/britishlibrary/11218955885	1	000171	11218955885	http://farm4.staticflickr.com/3781/11218955885_410015de83_m.jpg	71	240	http://farm4.staticflickr.com/3781/11218955885_410015de83.jpg	149	500	http://farm4.staticflickr.com/3781/11218955885_410015de83_b.jpg	305	1024	http://farm4.staticflickr.com/3781/11218955885_d2abab5288_o.jpg	522	1753
0	J. M. for Henry Herringman	[The Works of Mr Abraham Cowley. Consisting of those which were formerly printed: and those which he design'd for the press, now published out of the authors original copies. [Edited, with an account of the life and writings of Cowley, by Thomas Sprat, Bishop of Rochester. With a portrait by W. Faithorne.]]	COWLEY, Abraham.		London	000805381		1668	http://www.flickr.com/photos/britishlibrary/11219071613	1	000169	11219071613	http://farm3.staticflickr.com/2875/11219071613_34e236aca0_m.jpg	71	240	http://farm3.staticflickr.com/2875/11219071613_34e236aca0.jpg	149	500	http://farm3.staticflickr.com/2875/11219071613_34e236aca0_b.jpg	305	1024	http://farm3.staticflickr.com/2875/11219071613_2e7ff75583_o.jpg	522	1753
0	J. M. for Henry Herringman	[The Works of Mr Abraham Cowley. Consisting of those which were formerly printed: and those which he design'd for the press, now published out of the authors original copies. [Edited, with an account of the life and writings of Cowley, by Thomas Sprat, Bishop of Rochester. With a portrait by W. Faithorne.]]	COWLEY, Abraham.		London	000805381		1668	http://www.flickr.com/photos/britishlibrary/11218969986	1	000323	11218969986	http://farm3.staticflickr.com/2868/11218969986_60e11df213_m.jpg	72	240	http://farm3.staticflickr.com/2868/11218969986_60e11df213.jpg	150	500	http://farm3.staticflickr.com/2868/11218969986_60e11df213_b.jpg	308	1024	http://farm3.staticflickr.com/2868/11218969986_7fea452f81_o.jpg	527	1753
0	J. M. for Henry Herringman	[The Works of Mr Abraham Cowley. Consisting of those which were formerly printed: and those which he design'd for the press, now published out of the authors original copies. [Edited, with an account of the life and writings of Cowley, by Thomas Sprat, Bishop of Rochester. With a portrait by W. Faithorne.]]	COWLEY, Abraham.		London	000805381		1668	http://www.flickr.com/photos/britishlibrary/11219070803	1	000345	11219070803	http://farm6.staticflickr.com/5546/11219070803_a13009452b_m.jpg	73	240	http://farm6.staticflickr.com/5546/11219070803_a13009452b.jpg	151	500	http://farm6.staticflickr.com/5546/11219070803_a13009452b_b.jpg	310	1024	http://farm6.staticflickr.com/5546/11219070803_98d6f9898b_o.jpg	531	1753
