volume	publisher	title	first_author	BL_DLS_ID	pubplace	book_identifier	ARK_id_of_book	date	flickr_url	image_idx	page	flickr_id	flickr_small_source	flickr_small_height	flickr_small_width	flickr_medium_source	flickr_medium_height	flickr_medium_width	flickr_large_source	flickr_large_height	flickr_large_width	flickr_original_source	flickr_original_height	flickr_original_width
0	R. Bishop, for Thomas Allott and Iohn Crook	The Bloody Brother. A Tragedy. By B. J. F. [By John Fletcher and others.]	F., B. J.		London	001186704		1639	http://www.flickr.com/photos/britishlibrary/10997511273	2	000011	10997511273	http://farm4.staticflickr.com/3666/10997511273_94a96de39d_m.jpg	240	235	http://farm4.staticflickr.com/3666/10997511273_94a96de39d.jpg	323	316				http://farm4.staticflickr.com/3666/10997511273_b3523beb07_o.jpg	323	316
0	Printed for William Cooke	The Maides Revenge. A tragedy. As it hath been acted with good applause at the private house in Drury Lane, by her Majesties Servants	Shirley, James		London	003371046		1639	http://www.flickr.com/photos/britishlibrary/10997381586	2	000009	10997381586	http://farm3.staticflickr.com/2874/10997381586_7754766350_m.jpg	239	240	http://farm3.staticflickr.com/2874/10997381586_7754766350.jpg	353	355				http://farm3.staticflickr.com/2874/10997381586_a5e75ec408_o.jpg	353	355
0	G. Griffin for William Leak	[Philaster, 1622.]	BEAUMONT, Francis and FLETCHER (John) Dramatist		London	000241404		1639	http://www.flickr.com/photos/britishlibrary/10997510843	1	000014	10997510843	http://farm6.staticflickr.com/5530/10997510843_d1b8d36b64_m.jpg	52	240	http://farm6.staticflickr.com/5530/10997510843_d1b8d36b64.jpg	108	500	http://farm6.staticflickr.com/5530/10997510843_d1b8d36b64_b.jpg	221	1024	http://farm6.staticflickr.com/5530/10997510843_a494d90a1f_o.jpg	310	1437
0	R. Bishop, for Thomas Allott and Iohn Crook	The Bloody Brother. A Tragedy. By B. J. F. [By John Fletcher and others.]	F., B. J.		London	001186704		1639	http://www.flickr.com/photos/britishlibrary/10997510663	1	000011	10997510663	http://farm6.staticflickr.com/5542/10997510663_7d93d3a33d_m.jpg	72	240	http://farm6.staticflickr.com/5542/10997510663_7d93d3a33d.jpg	151	500	http://farm6.staticflickr.com/5542/10997510663_7d93d3a33d_b.jpg	309	1024	http://farm6.staticflickr.com/5542/10997510663_7c2f423c23_o.jpg	377	1251
0	Tho. Cotes, for Andrew Crooke, and William Cooke	The Ball. A comedy, as it was presented by her Majesties servants, at the private house in Drury Lane. Written by George Chapman, and James Shirly	Chapman, George		London	000660943		1639	http://www.flickr.com/photos/britishlibrary/10997510313	2	000009	10997510313	http://farm4.staticflickr.com/3692/10997510313_e880058bd7_m.jpg	223	240	http://farm4.staticflickr.com/3692/10997510313_e880058bd7.jpg	322	347				http://farm4.staticflickr.com/3692/10997510313_63ed236319_o.jpg	322	347
0	T. H. for Thomas Walkley	Salmacida spolia. A masque. Presented by the King and Queenes Majesties, at White-hall, on Tuesday the 21. day of Ianuary 1639. [In verse.]	DAVENANT, William Sir		London	000871560		1639	http://www.flickr.com/photos/britishlibrary/10997456274	1	000032	10997456274	http://farm6.staticflickr.com/5536/10997456274_0e44b87a4f_m.jpg	28	240	http://farm6.staticflickr.com/5536/10997456274_0e44b87a4f.jpg	58	500	http://farm6.staticflickr.com/5536/10997456274_0e44b87a4f_b.jpg	119	1024	http://farm6.staticflickr.com/5536/10997456274_6b7ba6f436_o.jpg	150	1293
0	E.G. [E. Griffin] for William Leake	[A king and no king. London 1619.]	BEAUMONT, Francis and FLETCHER (John) Dramatist		London	000241342		1639	http://www.flickr.com/photos/britishlibrary/10997297525	1	000012	10997297525	http://farm8.staticflickr.com/7360/10997297525_2651b8b5e5_m.jpg	16	240	http://farm8.staticflickr.com/7360/10997297525_2651b8b5e5.jpg	34	500	http://farm8.staticflickr.com/7360/10997297525_2651b8b5e5_b.jpg	70	1024	http://farm8.staticflickr.com/7360/10997297525_37c703fd0b_o.jpg	92	1348
0	Tho. Cotes, for Andrew Crooke, and William Cooke	The Ball. A comedy, as it was presented by her Majesties servants, at the private house in Drury Lane. Written by George Chapman, and James Shirly	Chapman, George		London	000660943		1639	http://www.flickr.com/photos/britishlibrary/10997509823	2	000007	10997509823	http://farm4.staticflickr.com/3732/10997509823_7bb4d8306b_m.jpg	13	240	http://farm4.staticflickr.com/3732/10997509823_7bb4d8306b.jpg	26	500	http://farm4.staticflickr.com/3732/10997509823_7bb4d8306b_b.jpg	54	1024	http://farm4.staticflickr.com/3732/10997509823_cda4aac9f7_o.jpg	76	1431
0		The Tragedy of Albertus Wallenstein ... Duke of Friedland, etc. [In five acts and in verse.]	GLAPTHORNE, Henry.		London	001435177		1639	http://www.flickr.com/photos/britishlibrary/10997509333	1	000007	10997509333	http://farm4.staticflickr.com/3708/10997509333_17bf4e8f10_m.jpg	152	240	http://farm4.staticflickr.com/3708/10997509333_17bf4e8f10.jpg	310	491				http://farm4.staticflickr.com/3708/10997509333_a73af060f2_o.jpg	310	491
0		The Ladies Triall. [A play in five acts and chiefly in verse.]	FORD, John Dramatist		London	001268045		1639	http://www.flickr.com/photos/britishlibrary/10997296375	1	000015	10997296375	http://farm3.staticflickr.com/2857/10997296375_b48180f11d_m.jpg	72	240	http://farm3.staticflickr.com/2857/10997296375_b48180f11d.jpg	151	500	http://farm3.staticflickr.com/2857/10997296375_b48180f11d_b.jpg	309	1024	http://farm3.staticflickr.com/2857/10997296375_1c2aa9acfb_o.jpg	392	1300
