volume	publisher	title	first_author	BL_DLS_ID	pubplace	book_identifier	ARK_id_of_book	date	flickr_url	image_idx	page	flickr_id	flickr_small_source	flickr_small_height	flickr_small_width	flickr_medium_source	flickr_medium_height	flickr_medium_width	flickr_large_source	flickr_large_height	flickr_large_width	flickr_original_source	flickr_original_height	flickr_original_width
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997241876	1	000330	10997241876	http://farm3.staticflickr.com/2850/10997241876_92cd672a77_m.jpg	240	146	http://farm3.staticflickr.com/2850/10997241876_92cd672a77.jpg	500	304	http://farm3.staticflickr.com/2850/10997241876_92cd672a77_b.jpg	1024	623	http://farm3.staticflickr.com/2850/10997241876_d0056c8803_o.jpg	3111	1893
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997159435	1	000076	10997159435	http://farm3.staticflickr.com/2842/10997159435_31a2114345_m.jpg	240	144	http://farm3.staticflickr.com/2842/10997159435_31a2114345.jpg	500	301	http://farm3.staticflickr.com/2842/10997159435_31a2114345_b.jpg	1024	616	http://farm3.staticflickr.com/2842/10997159435_5f680256c1_o.jpg	3143	1892
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997158475	1	000323	10997158475	http://farm4.staticflickr.com/3825/10997158475_bd66383697_m.jpg	240	147	http://farm4.staticflickr.com/3825/10997158475_bd66383697.jpg	500	306	http://farm4.staticflickr.com/3825/10997158475_bd66383697_b.jpg	1024	627	http://farm4.staticflickr.com/3825/10997158475_93b2eeb242_o.jpg	3091	1892
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997157275	1	000268	10997157275	http://farm8.staticflickr.com/7340/10997157275_70c1fec48e_m.jpg	240	145	http://farm8.staticflickr.com/7340/10997157275_70c1fec48e.jpg	500	301	http://farm8.staticflickr.com/7340/10997157275_70c1fec48e_b.jpg	1024	617	http://farm8.staticflickr.com/7340/10997157275_25715b6cd7_o.jpg	3140	1893
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997237666	1	000011	10997237666	http://farm8.staticflickr.com/7414/10997237666_b5a6f80909_m.jpg	240	140	http://farm8.staticflickr.com/7414/10997237666_b5a6f80909.jpg	500	291	http://farm8.staticflickr.com/7414/10997237666_b5a6f80909_b.jpg	1024	596	http://farm8.staticflickr.com/7414/10997237666_9215d016cc_o.jpg	3253	1892
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997155685	1	000050	10997155685	http://farm6.staticflickr.com/5518/10997155685_61dab63243_m.jpg	240	146	http://farm6.staticflickr.com/5518/10997155685_61dab63243.jpg	500	304	http://farm6.staticflickr.com/5518/10997155685_61dab63243_b.jpg	1024	623	http://farm6.staticflickr.com/5518/10997155685_ae85c01ab3_o.jpg	3111	1892
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997366613	1	000131	10997366613	http://farm4.staticflickr.com/3714/10997366613_0f44467c49_m.jpg	240	142	http://farm4.staticflickr.com/3714/10997366613_0f44467c49.jpg	500	295	http://farm4.staticflickr.com/3714/10997366613_0f44467c49_b.jpg	1024	605	http://farm4.staticflickr.com/3714/10997366613_f4e1772ee3_o.jpg	3203	1892
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997234706	1	000217	10997234706	http://farm8.staticflickr.com/7308/10997234706_a818c5649f_m.jpg	240	143	http://farm8.staticflickr.com/7308/10997234706_a818c5649f.jpg	500	299	http://farm8.staticflickr.com/7308/10997234706_a818c5649f_b.jpg	1024	612	http://farm8.staticflickr.com/7308/10997234706_a1afa71cd6_o.jpg	3166	1892
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997232896	1	000493	10997232896	http://farm6.staticflickr.com/5499/10997232896_e2994a96c4_m.jpg	240	145	http://farm6.staticflickr.com/5499/10997232896_e2994a96c4.jpg	500	301	http://farm6.staticflickr.com/5499/10997232896_e2994a96c4_b.jpg	1024	617	http://farm6.staticflickr.com/5499/10997232896_bff04095ab_o.jpg	3143	1893
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997150945	1	000508	10997150945	http://farm8.staticflickr.com/7432/10997150945_4432605886_m.jpg	240	146	http://farm8.staticflickr.com/7432/10997150945_4432605886.jpg	500	304	http://farm8.staticflickr.com/7432/10997150945_4432605886_b.jpg	1024	622	http://farm8.staticflickr.com/7432/10997150945_6d63b994d3_o.jpg	3117	1892
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997231336	1	000222	10997231336	http://farm4.staticflickr.com/3696/10997231336_ab68392da3_m.jpg	240	147	http://farm4.staticflickr.com/3696/10997231336_ab68392da3.jpg	500	306	http://farm4.staticflickr.com/3696/10997231336_ab68392da3_b.jpg	1024	626	http://farm4.staticflickr.com/3696/10997231336_fcb6453ae9_o.jpg	3095	1892
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997148625	1	000169	10997148625	http://farm8.staticflickr.com/7424/10997148625_7ffacf8f94_m.jpg	240	147	http://farm8.staticflickr.com/7424/10997148625_7ffacf8f94.jpg	500	306	http://farm8.staticflickr.com/7424/10997148625_7ffacf8f94_b.jpg	1024	626	http://farm8.staticflickr.com/7424/10997148625_b2ea516ec3_o.jpg	3097	1892
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997303454	1	000209	10997303454	http://farm6.staticflickr.com/5535/10997303454_ab1a3be605_m.jpg	240	145	http://farm6.staticflickr.com/5535/10997303454_ab1a3be605.jpg	500	303	http://farm6.staticflickr.com/5535/10997303454_ab1a3be605_b.jpg	1024	620	http://farm6.staticflickr.com/5535/10997303454_195203282e_o.jpg	3127	1892
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997358783	1	000250	10997358783	http://farm3.staticflickr.com/2827/10997358783_e0e9dae054_m.jpg	240	144	http://farm3.staticflickr.com/2827/10997358783_e0e9dae054.jpg	500	300	http://farm3.staticflickr.com/2827/10997358783_e0e9dae054_b.jpg	1024	615	http://farm3.staticflickr.com/2827/10997358783_59accd7430_o.jpg	3150	1892
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997146115	1	000505	10997146115	http://farm6.staticflickr.com/5513/10997146115_bb1a64c0b4_m.jpg	240	145	http://farm6.staticflickr.com/5513/10997146115_bb1a64c0b4.jpg	500	303	http://farm6.staticflickr.com/5513/10997146115_bb1a64c0b4_b.jpg	1024	620	http://farm6.staticflickr.com/5513/10997146115_19ec9ce6d3_o.jpg	3123	1892
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997356553	1	000363	10997356553	http://farm6.staticflickr.com/5529/10997356553_bdb245a6e4_m.jpg	240	145	http://farm6.staticflickr.com/5529/10997356553_bdb245a6e4.jpg	500	302	http://farm6.staticflickr.com/5529/10997356553_bdb245a6e4_b.jpg	1024	618	http://farm6.staticflickr.com/5529/10997356553_ffbe9a8505_o.jpg	3136	1892
0	Charles Harper; Benj. Motte	The Life of Our Blessed Lord & Saviour Jesus Christ. An heroic poem ... Illustrated by necessary notes ... also a prefatory discourse concerning heroic poetry. With sixty copper-plates [by William Faithorne]	WESLEY, Samuel the Elder		London	003892868		1693	http://www.flickr.com/photos/britishlibrary/10997297394	1	000100	10997297394	http://farm8.staticflickr.com/7392/10997297394_2aaaa610cf_m.jpg	240	146	http://farm8.staticflickr.com/7392/10997297394_2aaaa610cf.jpg	500	304	http://farm8.staticflickr.com/7392/10997297394_2aaaa610cf_b.jpg	1024	623	http://farm8.staticflickr.com/7392/10997297394_f710934c15_o.jpg	3110	1892
